# variable name: f(q,t)_coh_NP
# 	type: surface
# 	axis: q|time
# 	units: au

# 1st column: q (1/nm)
# 1st row: time (ps)

0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01 1.200000000000000000e+01 1.300000000000000000e+01 1.400000000000000000e+01 1.500000000000000000e+01 1.600000000000000000e+01 1.700000000000000000e+01 1.800000000000000000e+01 1.900000000000000000e+01 2.000000000000000000e+01 2.100000000000000000e+01 2.200000000000000000e+01 2.300000000000000000e+01 2.400000000000000000e+01 2.500000000000000000e+01 2.600000000000000000e+01 2.700000000000000000e+01 2.800000000000000000e+01 2.900000000000000000e+01 3.000000000000000000e+01 3.100000000000000000e+01 3.200000000000000000e+01 3.300000000000000000e+01 3.400000000000000000e+01 3.500000000000000000e+01 3.600000000000000000e+01 3.700000000000000000e+01 3.800000000000000000e+01 3.900000000000000000e+01 4.000000000000000000e+01 4.100000000000000000e+01 4.200000000000000000e+01 4.300000000000000000e+01 4.400000000000000000e+01 4.500000000000000000e+01 4.600000000000000000e+01 4.700000000000000000e+01 4.800000000000000000e+01 4.900000000000000000e+01 5.000000000000000000e+01 5.100000000000000000e+01 5.200000000000000000e+01 5.300000000000000000e+01 5.400000000000000000e+01 5.500000000000000000e+01 5.600000000000000000e+01 5.700000000000000000e+01 5.800000000000000000e+01 5.900000000000000000e+01 6.000000000000000000e+01 6.100000000000000000e+01 6.200000000000000000e+01 6.300000000000000000e+01 6.400000000000000000e+01 6.500000000000000000e+01 6.600000000000000000e+01 6.700000000000000000e+01 6.800000000000000000e+01 6.900000000000000000e+01 7.000000000000000000e+01 7.100000000000000000e+01 7.200000000000000000e+01 7.300000000000000000e+01 7.400000000000000000e+01 7.500000000000000000e+01 7.600000000000000000e+01 7.700000000000000000e+01 7.800000000000000000e+01 7.900000000000000000e+01 8.000000000000000000e+01 8.100000000000000000e+01 8.200000000000000000e+01 8.300000000000000000e+01 8.400000000000000000e+01 8.500000000000000000e+01 8.600000000000000000e+01 8.700000000000000000e+01 8.800000000000000000e+01 8.900000000000000000e+01 9.000000000000000000e+01 9.100000000000000000e+01 9.200000000000000000e+01 9.300000000000000000e+01 9.400000000000000000e+01 9.500000000000000000e+01 9.600000000000000000e+01 9.700000000000000000e+01 9.800000000000000000e+01
0.000000000000000000e+00 7.199999999999998579e+01 7.199999999999998579e+01 7.199999999999998579e+01 7.199999999999998579e+01 7.200000000000001421e+01 7.199999999999998579e+01 7.199999999999998579e+01 7.199999999999998579e+01 7.199999999999998579e+01 7.199999999999998579e+01 7.200000000000001421e+01 7.200000000000001421e+01 7.200000000000001421e+01 7.200000000000001421e+01 7.199999999999998579e+01 7.200000000000001421e+01 7.200000000000001421e+01 7.200000000000001421e+01 7.200000000000001421e+01 7.200000000000001421e+01 7.199999999999998579e+01 7.199999999999998579e+01 7.200000000000002842e+01 7.199999999999998579e+01 7.200000000000001421e+01 7.200000000000001421e+01 7.200000000000002842e+01 7.200000000000001421e+01 7.199999999999998579e+01 7.200000000000001421e+01 7.200000000000001421e+01 7.199999999999998579e+01 7.200000000000001421e+01 7.200000000000000000e+01 7.200000000000000000e+01 7.200000000000000000e+01 7.200000000000000000e+01 7.200000000000000000e+01 7.200000000000000000e+01 7.200000000000000000e+01 7.200000000000000000e+01 7.200000000000000000e+01 7.200000000000001421e+01 7.199999999999998579e+01 7.200000000000000000e+01 7.200000000000000000e+01 7.200000000000000000e+01 7.200000000000000000e+01 7.200000000000000000e+01 7.200000000000001421e+01 7.199999999999998579e+01 7.199999999999998579e+01 7.200000000000002842e+01 7.200000000000001421e+01 7.199999999999998579e+01 7.200000000000001421e+01 7.200000000000001421e+01 7.200000000000001421e+01 7.200000000000001421e+01 7.200000000000002842e+01 7.200000000000001421e+01 7.200000000000002842e+01 7.199999999999998579e+01 7.200000000000001421e+01 7.200000000000002842e+01 7.200000000000004263e+01 7.199999999999998579e+01 7.200000000000000000e+01 7.200000000000001421e+01 7.200000000000000000e+01 7.200000000000004263e+01 7.200000000000000000e+01 7.200000000000000000e+01 7.200000000000001421e+01 7.200000000000001421e+01 7.199999999999998579e+01 7.199999999999998579e+01 7.200000000000001421e+01 7.199999999999997158e+01 7.200000000000001421e+01 7.199999999999997158e+01 7.200000000000002842e+01 7.199999999999998579e+01 7.200000000000000000e+01 7.199999999999998579e+01 7.200000000000001421e+01 7.200000000000002842e+01 7.200000000000002842e+01 7.200000000000002842e+01 7.200000000000002842e+01 7.200000000000001421e+01 7.200000000000005684e+01 7.200000000000002842e+01 7.199999999999998579e+01 7.199999999999997158e+01 7.200000000000004263e+01 7.200000000000008527e+01 7.200000000000000000e+01 7.200000000000014211e+01
1.000000000000000000e+00 6.090433350267883839e+01 6.086628401302608893e+01 6.082363516795685854e+01 6.078224672152873609e+01 6.073288691732045663e+01 6.066078772685417420e+01 6.059136772166371543e+01 6.053253328688228407e+01 6.047136784793362096e+01 6.040877933351910656e+01 6.033977901036761438e+01 6.029320551858935318e+01 6.023279074091874463e+01 6.016509140722736504e+01 6.011505048424666597e+01 6.007287724149959018e+01 6.005385263366596860e+01 6.002572985277164719e+01 6.001750243461557233e+01 6.001488307062439276e+01 6.004893226738348488e+01 6.006145003823269235e+01 6.006764089295251807e+01 6.008611986525168902e+01 6.014189149272275614e+01 6.016474543024565236e+01 6.018288275050757363e+01 6.021849569458410656e+01 6.021619394631967737e+01 6.019578988188644075e+01 6.018220770605872616e+01 6.019184201124301126e+01 6.020178505269367264e+01 6.019801589595135738e+01 6.022484274209648447e+01 6.025183528720760506e+01 6.027395244526534412e+01 6.029478882729230094e+01 6.033759426031016915e+01 6.037615691528336725e+01 6.043115502645542136e+01 6.045552633663170639e+01 6.047829476340712063e+01 6.052662892294668495e+01 6.054314722162535389e+01 6.055120056145374718e+01 6.056501741561760355e+01 6.059159091688929522e+01 6.060769207484531762e+01 6.061608878474739015e+01 6.060106016954887309e+01 6.062050622221644858e+01 6.062986867860744411e+01 6.060280158197193856e+01 6.057139624790116983e+01 6.054311753984640632e+01 6.048265610630500788e+01 6.041492660436801998e+01 6.034315864297997933e+01 6.026908869027326432e+01 6.021204670678982040e+01 6.013689997969724033e+01 6.006857349877096652e+01 6.000687563179727846e+01 5.991384611096027157e+01 5.982932167455344796e+01 5.974870164119246141e+01 5.964696636256826423e+01 5.955441859142153049e+01 5.942332306032059108e+01 5.929752029415094938e+01 5.918284471960595994e+01 5.909880054677223171e+01 5.908910175137816623e+01 5.913031619287372820e+01 5.920647362419203574e+01 5.934945247797413259e+01 5.941343297423239989e+01 5.950116558432559088e+01 5.965403705051757299e+01 5.981672708563561258e+01 5.992268397626013154e+01 6.004863098869967075e+01 6.019089533747678189e+01 6.031038643533810983e+01 6.039519471559760433e+01 6.047326433253609679e+01 6.052029120264091944e+01 6.049826756917400417e+01 6.053980085858635363e+01 6.060164067263096399e+01 6.058174028477131401e+01 6.051782857146567096e+01 6.046461295904977362e+01 6.036915300343265756e+01 6.030218201820528634e+01 6.035222604565347382e+01 6.023454295333418429e+01 5.975323500259714393e+01
2.000000000000000000e+00 2.441849394430253839e-01 2.414123737046944551e-01 2.406143854344483801e-01 2.400632593522004921e-01 2.394210317610658278e-01 2.391008018108057021e-01 2.384327604500464659e-01 2.374426571841059541e-01 2.366783636786315981e-01 2.354774818270387871e-01 2.346912042231989459e-01 2.334982556782525254e-01 2.328222899199856311e-01 2.322909305979746208e-01 2.316182668894599672e-01 2.308593562573254543e-01 2.299398358741525095e-01 2.289031577776435566e-01 2.285673157393350308e-01 2.281174161848865678e-01 2.275999307820749384e-01 2.269999968347876373e-01 2.267342138943588548e-01 2.270416611661677520e-01 2.270542756339741786e-01 2.265565470126041370e-01 2.261712272382158107e-01 2.256183823931072752e-01 2.258445473064009668e-01 2.258354316051334187e-01 2.258729273153531059e-01 2.260502203791181219e-01 2.257643217405699010e-01 2.260544873955130651e-01 2.263237391376050622e-01 2.261643654732173325e-01 2.270088731213446009e-01 2.269827184715565438e-01 2.268991358272553771e-01 2.265386990993577820e-01 2.258290133970286273e-01 2.253447537217072860e-01 2.253994792242214329e-01 2.259657640224363995e-01 2.262961348790331340e-01 2.261487734064520638e-01 2.263169933807437362e-01 2.259637810224471854e-01 2.261005010216783628e-01 2.259287811363992482e-01 2.259580847192787789e-01 2.258737447265980192e-01 2.265527967303871126e-01 2.263805260488128135e-01 2.262932327288340040e-01 2.266554565535547072e-01 2.275313350467187412e-01 2.283119436295649729e-01 2.280935788936638842e-01 2.282265520350975907e-01 2.274748032938053166e-01 2.266301029877002549e-01 2.259266517429409371e-01 2.256919609264685933e-01 2.264464182372223910e-01 2.259573194730327694e-01 2.263673335861646208e-01 2.263172457871691079e-01 2.263903623879016391e-01 2.271493316716361455e-01 2.276244802260925237e-01 2.288205833692829594e-01 2.301666268260642856e-01 2.304756694776655124e-01 2.307309836362979316e-01 2.326693531421234196e-01 2.336124813794797639e-01 2.364511410731225116e-01 2.369045834848025056e-01 2.383300855718451516e-01 2.402447553682225123e-01 2.412390283364932164e-01 2.438700467788089410e-01 2.437916218350918429e-01 2.426191021646527946e-01 2.426492032019589851e-01 2.417934848871848841e-01 2.433797126494572360e-01 2.424843935405694983e-01 2.418305217279499986e-01 2.434553611154799679e-01 2.419112488367331226e-01 2.403505213032524068e-01 2.392531623390720674e-01 2.401017055368055986e-01 2.471122679374231079e-01 2.525170133523346738e-01 2.583351674627747396e-01 2.575216456751926453e-01
3.000000000000000000e+00 1.748499535624302714e+00 1.740713076692299577e+00 1.735065417526165055e+00 1.729665593149598557e+00 1.723581668374642328e+00 1.715042950167054325e+00 1.707005862087673798e+00 1.699734661160603011e+00 1.691986851711186013e+00 1.684439617715783877e+00 1.675953889957722875e+00 1.669755477687260514e+00 1.662630174916843506e+00 1.654735476600303512e+00 1.648347317139942536e+00 1.643309965092109914e+00 1.640115108552918199e+00 1.636535178464909812e+00 1.634823862960969709e+00 1.633959609773372179e+00 1.637503186567799141e+00 1.638401379969064653e+00 1.638770905349168805e+00 1.641432685968322591e+00 1.647107185755542824e+00 1.649157175476772430e+00 1.650783210267617429e+00 1.654258562635664287e+00 1.654308314053148266e+00 1.652253940653944486e+00 1.651005341781430991e+00 1.651858963230448119e+00 1.652636218199914575e+00 1.652260650945804876e+00 1.655251287549988737e+00 1.658544097073290091e+00 1.660968204672357063e+00 1.662698721752249531e+00 1.666898279981984254e+00 1.671015226809621002e+00 1.675806572532167360e+00 1.678293418490560684e+00 1.680607773481120226e+00 1.685991037872598852e+00 1.687625164758343788e+00 1.688069276063057123e+00 1.689261925970232836e+00 1.691516970933983011e+00 1.693343643700928602e+00 1.693927657489284089e+00 1.691765923239366032e+00 1.693915292342237144e+00 1.694891549009871490e+00 1.691376999461329911e+00 1.687878095611381246e+00 1.685054043502650867e+00 1.679041582353760331e+00 1.672149939153456000e+00 1.663651592139012259e+00 1.655491835241427179e+00 1.648699874575506819e+00 1.639837770564095853e+00 1.632281225487697496e+00 1.625383287736661186e+00 1.615806335622388179e+00 1.606788426724053753e+00 1.599158415397456290e+00 1.587959150810237530e+00 1.577599001584888860e+00 1.564709762884303634e+00 1.551417145681330378e+00 1.540194589846642703e+00 1.533176957942094409e+00 1.533021363054806407e+00 1.538205523571016364e+00 1.547106715445452974e+00 1.562857707013892705e+00 1.571132757607811126e+00 1.580904728594437980e+00 1.597015558306960736e+00 1.614449244078217660e+00 1.626577782570207464e+00 1.640399655305139426e+00 1.654698600708998768e+00 1.666196562119189428e+00 1.675617256711930292e+00 1.682342895961793872e+00 1.686488120912622124e+00 1.682423864352534881e+00 1.685524904913468847e+00 1.691904298210618940e+00 1.686999215410168729e+00 1.679037096139821994e+00 1.669516138848506470e+00 1.658340188201240073e+00 1.652516149936676726e+00 1.662597182370994187e+00 1.655707575014040200e+00 1.596414048724460688e+00
4.000000000000000000e+00 4.169399549760798851e-01 4.114638047226942819e-01 4.082195522634453067e-01 4.053096329555739286e-01 4.020822708533977607e-01 3.978473353373229715e-01 3.939490346686357891e-01 3.905259354653230486e-01 3.866816391436966316e-01 3.831345136692046460e-01 3.789333707674020779e-01 3.756146736305756573e-01 3.720455651993917479e-01 3.680773347713527377e-01 3.645927109244857522e-01 3.618591065578040666e-01 3.600134259008057613e-01 3.579505744472716855e-01 3.564009887391004772e-01 3.552954849867098197e-01 3.563406464857825084e-01 3.561509964056415178e-01 3.551584928528135898e-01 3.565353733674057057e-01 3.584819225345796667e-01 3.585818966813673625e-01 3.582492401272020510e-01 3.591622666188848401e-01 3.586957261542631503e-01 3.570197494288217532e-01 3.561981648092857888e-01 3.559642831235155236e-01 3.560195750614162380e-01 3.556916762419152778e-01 3.562452957346684546e-01 3.579494132830085551e-01 3.584719627635433725e-01 3.585102564660671010e-01 3.601284750094023712e-01 3.619080563447813481e-01 3.635347674141651830e-01 3.646268539973000489e-01 3.652395963949191526e-01 3.672310212397676965e-01 3.679299600894797573e-01 3.680404163335144752e-01 3.683967819357644169e-01 3.692515154183780846e-01 3.703220410005608754e-01 3.701978544723217857e-01 3.691767998232362014e-01 3.703175425177731572e-01 3.705438871739381024e-01 3.693334536249339717e-01 3.678259930401919786e-01 3.671374512639066778e-01 3.649116733922583844e-01 3.622245141231530408e-01 3.575805827063077702e-01 3.548541514954153819e-01 3.522286518073156625e-01 3.486451601885008911e-01 3.457565655665180149e-01 3.434358330269977611e-01 3.395030995376272509e-01 3.368404057808707108e-01 3.343856934291610239e-01 3.293535391196294460e-01 3.256363634478506852e-01 3.206295366167626337e-01 3.152895482231131141e-01 3.101591801005755822e-01 3.081307804687775098e-01 3.100321036838737387e-01 3.131822833490281455e-01 3.174684036024394418e-01 3.249663356690707383e-01 3.286804919247561241e-01 3.335481733216586475e-01 3.399916303226898640e-01 3.467777546195329741e-01 3.514684159142297259e-01 3.568647461272452248e-01 3.626420909820426974e-01 3.677606169055945284e-01 3.721013611995755421e-01 3.745738592008189816e-01 3.759325855041154574e-01 3.736037787516547914e-01 3.755200022878931176e-01 3.799152067419424572e-01 3.789117421815844100e-01 3.773594905746416317e-01 3.718049270225254888e-01 3.641575468478516209e-01 3.609051931218336673e-01 3.654259064472208385e-01 3.602933084897990690e-01 3.268647680154900259e-01
5.000000000000000000e+00 1.268531501454399912e-01 1.227135745971148217e-01 1.204661325508691316e-01 1.181340769814969438e-01 1.165427086392131772e-01 1.144452673064232234e-01 1.123515561288867398e-01 1.107980977192787875e-01 1.077098202781316544e-01 1.049729500260205839e-01 1.028819200605091827e-01 1.013559624240052970e-01 9.832029960457806805e-02 9.634618152824830917e-02 9.491637893203365428e-02 9.352945958493624756e-02 9.317808028213608873e-02 9.153278023156845300e-02 8.989277780417291586e-02 8.957575309768245342e-02 8.996108322719537087e-02 8.964794641489122473e-02 8.837073551992949416e-02 8.943580551733371076e-02 8.963978845496874126e-02 8.934086430948368074e-02 8.859735676531875492e-02 8.862109366639442376e-02 8.849386147438241534e-02 8.704240117741322835e-02 8.752324297000525777e-02 8.729120963491815433e-02 8.653738109992364924e-02 8.549076564180803361e-02 8.558238723022723593e-02 8.712544432163732422e-02 8.715170478689776568e-02 8.665715655693455310e-02 8.580093762430490711e-02 8.753040314474840045e-02 8.766703506085443687e-02 8.835080263260335076e-02 8.849389392702139423e-02 8.933343875212335083e-02 8.951430909456209450e-02 9.006363998371777480e-02 9.042953881396720295e-02 8.985171294841486078e-02 9.005230026797245158e-02 8.969263542872640826e-02 8.904630580229500048e-02 9.052292872797644552e-02 8.954928109427962024e-02 8.897767934461794925e-02 8.835228337190806358e-02 8.962001073065249679e-02 8.941727952511006883e-02 8.946299705871810226e-02 8.679392802005111984e-02 8.523927922105677124e-02 8.389571490526963327e-02 8.254049919038292105e-02 8.047605071192616422e-02 7.908137904040657418e-02 7.820468605870065093e-02 7.767902646340815731e-02 7.662091630276136878e-02 7.280053021172999683e-02 6.848444760644754881e-02 6.584581034420299017e-02 6.367362624792766157e-02 6.236782153695066833e-02 6.191346827127744423e-02 6.230768554869563908e-02 6.369512824023149111e-02 6.463712468277338363e-02 6.708637606569886613e-02 6.505577141833712718e-02 6.672632868868358380e-02 6.726397522560018105e-02 6.878767636313115608e-02 7.216517779001321853e-02 7.296642552778739854e-02 7.596689335378996322e-02 7.623872851670013273e-02 7.973785473677663660e-02 7.820606511327371502e-02 7.681834053183977939e-02 7.697416342215207541e-02 7.807946043811118952e-02 7.908142583165540807e-02 8.075890934894849882e-02 7.405931578300511964e-02 6.147549519723559397e-02 4.900595966962062455e-02 3.906503282961523021e-02 4.610593014814406976e-02 4.117894733426302051e-02 2.622471723400388380e-02
6.000000000000000000e+00 4.110018627659027535e-02 4.035533833926560621e-02 3.958272308236896603e-02 3.864582359614865403e-02 3.791798541983203846e-02 3.657829853849680485e-02 3.524912211504569598e-02 3.453958248064500913e-02 3.391325793850225034e-02 3.233716268705399965e-02 3.149394484630893554e-02 3.098254703838344143e-02 2.999229906154902633e-02 2.932438272638375129e-02 2.933526757707788368e-02 2.857219646694527174e-02 2.856396710744601997e-02 2.807706753726383828e-02 2.771855897655346734e-02 2.764992260349927872e-02 2.792983896657396520e-02 2.806255635894715911e-02 2.855694889731693123e-02 2.865777077761231043e-02 2.937797134037396785e-02 2.932563140408013871e-02 2.960255891149986274e-02 3.001569103921213066e-02 2.970113029373873392e-02 2.943706248662871991e-02 2.944421809764219411e-02 2.938045713587003963e-02 2.868174389453400155e-02 2.808448117110005568e-02 2.776804458290397376e-02 2.755010643792105834e-02 2.830660245028804312e-02 2.849081252731715946e-02 2.940584624073693670e-02 2.993358943400730582e-02 3.015358011151136192e-02 3.023553113764114453e-02 3.001594177278997175e-02 3.019507561184983299e-02 3.013216794730621401e-02 2.982557438118180540e-02 2.955659493703607574e-02 2.962008258994911977e-02 2.916279346752131268e-02 2.989178758210241094e-02 2.896550621423976679e-02 2.938191442256228927e-02 2.903232706223238604e-02 2.924977671225041653e-02 2.922870337239528993e-02 2.978939860910531298e-02 2.914213795527162074e-02 2.911795728719432721e-02 2.878348453346883662e-02 2.832607876954982770e-02 2.791047332191687325e-02 2.780876450717095771e-02 2.868286650938942431e-02 2.822426392375502677e-02 2.735055999137982197e-02 2.784780999945767055e-02 2.750310597704362647e-02 2.693664618887043130e-02 2.635978635835848835e-02 2.628204000370233315e-02 2.501369297621893958e-02 2.439347430578454878e-02 2.368873233144000098e-02 2.274283224537596709e-02 2.092748502727123996e-02 2.099079910982361991e-02 2.073152260101049013e-02 1.963304323759675063e-02 2.018433140964738179e-02 1.979290230277345325e-02 1.883094773414089110e-02 1.796473308625714735e-02 1.616391686178210441e-02 1.476532764131867868e-02 1.438520247464601491e-02 1.266975724248974727e-02 1.068772824782257200e-02 1.075586418554115749e-02 1.071868479368302297e-02 8.511547165990512517e-03 8.129041774540065809e-03 5.731902680511362196e-03 5.297459644438524268e-03 5.682339951199303144e-03 2.148627327928706934e-03 3.152261230457541457e-03 7.681129205803586928e-03 -1.795384282336259102e-03 3.472504463434384573e-03
7.000000000000000000e+00 7.382119222454427976e-02 7.477630524417393232e-02 7.273170165935266551e-02 7.140515543383287034e-02 6.900747743884523555e-02 6.654397250406882125e-02 6.424625881739216837e-02 6.227738079044934510e-02 5.973328402902949169e-02 5.722536287849523673e-02 5.397064380050863031e-02 5.175884789080822945e-02 4.873624116317600008e-02 4.661981171493477516e-02 4.452881691414199011e-02 4.220609068606935577e-02 4.101241102821211182e-02 3.955359558032182227e-02 3.870725816487316506e-02 3.838280077625391001e-02 4.021457084448402941e-02 4.126021217450110551e-02 4.130084907557843993e-02 4.213895947935236697e-02 4.263938098769512464e-02 4.364519221804315230e-02 4.432497496010286836e-02 4.516741369664468986e-02 4.512769212381799455e-02 4.556253776132138805e-02 4.606592785171870902e-02 4.614188518100034025e-02 4.646707473198507382e-02 4.727586232246096254e-02 4.815417819936690380e-02 4.960291822925844835e-02 5.079528729782242791e-02 5.092106910555129623e-02 5.180377756374489329e-02 5.288663479467526490e-02 5.276763457951958586e-02 5.394147356515277547e-02 5.391253139979539089e-02 5.464293266734211729e-02 5.491402314805551854e-02 5.378019025079328747e-02 5.286712069642793277e-02 5.037450579460550637e-02 4.941853244250968974e-02 4.678491717648231019e-02 4.427581171742668575e-02 4.312033714392399936e-02 4.178304762778137227e-02 4.025755727110780918e-02 3.897460113471354348e-02 3.780576252322809944e-02 3.585434988429290343e-02 3.456277868614940352e-02 3.404147425417776429e-02 3.372463119776034079e-02 3.316354716604583142e-02 3.192133331009985864e-02 3.112695862175987246e-02 3.091994649709605553e-02 2.968636786109781281e-02 2.875579661258254732e-02 2.717654683492049320e-02 2.454228479062547236e-02 2.527439269673791011e-02 2.499807875981801750e-02 2.455506417584146436e-02 2.557014695759853018e-02 2.740951800786637846e-02 2.712878598145090567e-02 2.944450814836657715e-02 3.091750442263118542e-02 3.530088188626184786e-02 3.844105149406504274e-02 4.251946188031337920e-02 4.405343319132797725e-02 4.698341036110492003e-02 4.898956883596624484e-02 4.917020014188576427e-02 5.210727990721494840e-02 5.202652458211784459e-02 5.096806108321704637e-02 5.249468432773551907e-02 5.113438175720483314e-02 5.260887145841310064e-02 5.376882161082549572e-02 5.158219169460336734e-02 4.997205117407815811e-02 4.726718677079991271e-02 4.957421833425791624e-02 5.512791950420678488e-02 5.788705082592172924e-02 5.836258194697520330e-02 6.424781559412157117e-02 5.332514625026794214e-02
8.000000000000000000e+00 -1.195496659740208217e-01 -1.093752176790332986e-01 -1.045624835621847132e-01 -1.001638247366018614e-01 -9.563804743591812485e-02 -9.202111056270616263e-02 -8.789801012896164556e-02 -8.436326754435727326e-02 -8.010333077191156281e-02 -7.556975655028089212e-02 -7.035202866237559582e-02 -6.584486439514486422e-02 -6.081948185386279460e-02 -5.519636798082116352e-02 -5.012978699033730084e-02 -4.529595547089101254e-02 -4.013689422375488203e-02 -3.587851457024926471e-02 -3.065020768123470282e-02 -2.598650151110486889e-02 -2.072966217659555355e-02 -1.588946639507618844e-02 -1.280303607798090500e-02 -9.680474361776224973e-03 -7.488682092726605018e-03 -5.122504783241724029e-03 -1.809722777232637995e-03 1.226585371575681174e-04 2.754000521612683973e-03 3.560688513551774678e-03 5.270187449420964815e-03 5.980626821498604556e-03 6.035761097887396703e-03 6.718658668226843399e-03 5.982926027070026298e-03 7.254465338079488755e-03 8.330180914889722538e-03 9.344819161391329856e-03 9.796594262916959520e-03 9.565741112336594021e-03 9.038552291643953823e-03 7.773961324200333485e-03 8.568980872466989626e-03 7.957415694337059003e-03 7.865484836170139049e-03 9.145439230707295281e-03 1.148280466697688615e-02 1.100030323924250722e-02 1.113069466891393293e-02 1.284758881194727163e-02 1.319799870237394618e-02 1.361927303226037091e-02 1.260574018079143287e-02 1.157073029264383754e-02 1.124242263585773123e-02 1.129591414566243762e-02 8.180925906990968791e-03 8.471436841874581056e-03 7.913867986901237592e-03 5.660523716094138617e-03 4.025305622700346003e-03 3.001495602247928034e-03 2.283209571837063832e-03 5.094786180003342329e-04 -2.325664046112497791e-03 -4.819717272177460529e-03 -1.014232904789582473e-02 -1.478028928447094881e-02 -1.806260169988228859e-02 -2.176735883111764053e-02 -2.688355721522251926e-02 -3.107423484442780118e-02 -3.118854720729868912e-02 -3.790675299068849147e-02 -4.055804823552241339e-02 -4.379246453802881911e-02 -4.546414078932467517e-02 -5.043669616347341150e-02 -5.066751546378599896e-02 -5.233068533606357459e-02 -5.404695961958304318e-02 -5.625043248428074349e-02 -5.558427689646477238e-02 -5.859159331928014830e-02 -5.719031349655444296e-02 -5.834045207530331317e-02 -5.307659746145819424e-02 -5.245536087557779725e-02 -5.212646307986181643e-02 -4.393235210073563601e-02 -4.448275765850972369e-02 -4.383582603579940645e-02 -4.031361633461255645e-02 -3.644568173393397670e-02 -3.326486177596812976e-02 -2.816435208570228915e-02 -3.035040462018304477e-02 -2.547967122459145195e-02 -3.009406368791932296e-02
